# LET [MeV/cm], E [MeV], beta 
5.65297,141.226,0.495956
5.65227,141.251,0.495991
5.65158,141.276,0.496026
5.65088,141.301,0.496062
5.65018,141.326,0.496097
5.64949,141.35,0.496132
5.64879,141.375,0.496167
5.64809,141.4,0.496203
5.6474,141.425,0.496238
5.6467,141.45,0.496273
5.646,141.475,0.496308
5.64531,141.5,0.496344
5.64461,141.525,0.496379
5.64392,141.55,0.496414
5.64322,141.575,0.496449
5.64253,141.599,0.496485
5.64183,141.624,0.49652
5.64114,141.649,0.496555
5.64045,141.674,0.49659
5.63975,141.699,0.496625
5.63906,141.724,0.496661
5.63837,141.749,0.496696
5.63767,141.774,0.496731
5.63698,141.799,0.496766
5.63629,141.824,0.496801
5.6356,141.848,0.496837
5.6349,141.873,0.496872
5.63421,141.898,0.496907
5.63352,141.923,0.496942
5.63283,141.948,0.496977
5.63214,141.973,0.497012
5.63145,141.998,0.497047
5.63076,142.023,0.497083
5.63007,142.048,0.497118
5.62938,142.073,0.497153
5.62869,142.098,0.497188
5.628,142.122,0.497223
5.62731,142.147,0.497258
5.62662,142.172,0.497293
5.62593,142.197,0.497328
5.62524,142.222,0.497364
5.62455,142.247,0.497399
5.62386,142.272,0.497434
5.62318,142.297,0.497469
5.62249,142.322,0.497504
5.6218,142.347,0.497539
5.62111,142.371,0.497574
5.62042,142.396,0.497609
5.61974,142.421,0.497644
5.61905,142.446,0.497679
5.61836,142.471,0.497714
5.61768,142.496,0.497749
5.61699,142.521,0.497784
5.61631,142.546,0.497819
5.61562,142.571,0.497854
5.61494,142.596,0.497889
5.61425,142.62,0.497924
5.61357,142.645,0.497959
5.61288,142.67,0.497994
5.6122,142.695,0.498029
5.61151,142.72,0.498064
5.61083,142.745,0.498099
5.61014,142.77,0.498134
5.60946,142.795,0.498169
5.60878,142.82,0.498204
5.60809,142.845,0.498239
5.60741,142.869,0.498274
5.60673,142.894,0.498309
5.60605,142.919,0.498344
5.60536,142.944,0.498379
5.60468,142.969,0.498414
5.604,142.994,0.498449
5.60332,143.019,0.498484
5.60264,143.044,0.498519
5.60196,143.069,0.498554
5.60128,143.094,0.498589
5.6006,143.119,0.498624
5.59992,143.143,0.498659
5.59924,143.168,0.498694
5.59856,143.193,0.498729
5.59788,143.218,0.498763
5.5972,143.243,0.498798
5.59652,143.268,0.498833
5.59584,143.293,0.498868
5.59516,143.318,0.498903
5.59448,143.343,0.498938
5.5938,143.368,0.498973
5.59312,143.392,0.499008
5.59245,143.417,0.499042
5.59177,143.442,0.499077
5.59109,143.467,0.499112
5.59041,143.492,0.499147
5.58974,143.517,0.499182
5.58906,143.542,0.499217
5.58838,143.567,0.499252
5.58771,143.592,0.499286
5.58703,143.617,0.499321
5.58636,143.641,0.499356
5.58568,143.666,0.499391
5.58501,143.691,0.499426
5.58433,143.716,0.49946
5.58365,143.741,0.499495
5.58298,143.766,0.49953
5.58231,143.791,0.499565
5.58163,143.816,0.4996
5.58096,143.841,0.499634
5.58028,143.866,0.499669
5.57961,143.89,0.499704
5.57894,143.915,0.499739
5.57826,143.94,0.499774
5.57759,143.965,0.499808
5.57692,143.99,0.499843
5.57625,144.015,0.499878
5.57557,144.04,0.499913
5.5749,144.065,0.499947
5.57423,144.09,0.499982
5.57356,144.115,0.500017
5.57289,144.14,0.500051
5.57221,144.164,0.500086
5.57154,144.189,0.500121
5.57087,144.214,0.500156
5.5702,144.239,0.50019
5.56953,144.264,0.500225
5.56886,144.289,0.50026
5.56819,144.314,0.500294
5.56752,144.339,0.500329
5.56685,144.364,0.500364
5.56618,144.389,0.500398
5.56552,144.413,0.500433
5.56485,144.438,0.500468
5.56418,144.463,0.500502
5.56351,144.488,0.500537
5.56284,144.513,0.500572
5.56217,144.538,0.500606
5.56151,144.563,0.500641
5.56084,144.588,0.500676
5.56017,144.613,0.50071
5.5595,144.638,0.500745
5.55884,144.662,0.50078
5.55817,144.687,0.500814
5.5575,144.712,0.500849
5.55684,144.737,0.500883
5.55617,144.762,0.500918
5.55551,144.787,0.500953
5.55484,144.812,0.500987
5.55418,144.837,0.501022
5.55351,144.862,0.501056
5.55285,144.887,0.501091
5.55218,144.911,0.501125
5.55152,144.936,0.50116
5.55085,144.961,0.501195
5.55019,144.986,0.501229
5.54953,145.011,0.501264
5.54886,145.036,0.501298
5.5482,145.061,0.501333
5.54754,145.086,0.501367
5.54687,145.111,0.501402
5.54621,145.136,0.501436
5.54555,145.161,0.501471
5.54489,145.185,0.501505
5.54422,145.21,0.50154
5.54356,145.235,0.501575
5.5429,145.26,0.501609
5.54224,145.285,0.501644
5.54158,145.31,0.501678
5.54092,145.335,0.501713
5.54026,145.36,0.501747
5.5396,145.385,0.501781
5.53894,145.41,0.501816
5.53828,145.434,0.50185
5.53762,145.459,0.501885
5.53696,145.484,0.501919
5.5363,145.509,0.501954
5.53564,145.534,0.501988
5.53498,145.559,0.502023
5.53432,145.584,0.502057
5.53366,145.609,0.502092
5.533,145.634,0.502126
5.53234,145.659,0.502161
5.53169,145.683,0.502195
5.53103,145.708,0.502229
5.53037,145.733,0.502264
5.52971,145.758,0.502298
5.52906,145.783,0.502333
5.5284,145.808,0.502367
5.52774,145.833,0.502401
5.52709,145.858,0.502436
5.52643,145.883,0.50247
5.52578,145.908,0.502505
5.52512,145.932,0.502539
5.52446,145.957,0.502573
5.52381,145.982,0.502608
5.52315,146.007,0.502642
5.5225,146.032,0.502676
5.52184,146.057,0.502711
5.52119,146.082,0.502745
5.52054,146.107,0.502779
5.51988,146.132,0.502814
5.51923,146.157,0.502848
5.51857,146.182,0.502882
5.51792,146.206,0.502917
5.51727,146.231,0.502951
5.51661,146.256,0.502985
5.51596,146.281,0.50302
5.51531,146.306,0.503054
5.51466,146.331,0.503088
5.51401,146.356,0.503123
5.51335,146.381,0.503157
5.5127,146.406,0.503191
5.51205,146.431,0.503226
5.5114,146.455,0.50326
5.51075,146.48,0.503294
5.5101,146.505,0.503328
5.50945,146.53,0.503363
5.5088,146.555,0.503397
5.50815,146.58,0.503431
5.5075,146.605,0.503465
5.50685,146.63,0.5035
5.5062,146.655,0.503534
5.50555,146.68,0.503568
5.5049,146.704,0.503602
5.50425,146.729,0.503637
5.5036,146.754,0.503671
5.50295,146.779,0.503705
5.5023,146.804,0.503739
5.50165,146.829,0.503773
5.50101,146.854,0.503808
5.50036,146.879,0.503842
5.49971,146.904,0.503876
5.49906,146.929,0.50391
5.49842,146.953,0.503944
5.49777,146.978,0.503979
5.49712,147.003,0.504013
5.49648,147.028,0.504047
5.49583,147.053,0.504081
5.49519,147.078,0.504115
5.49454,147.103,0.504149
5.49389,147.128,0.504184
5.49325,147.153,0.504218
5.4926,147.178,0.504252
5.49196,147.203,0.504286
5.49131,147.227,0.50432
5.49067,147.252,0.504354
5.49002,147.277,0.504388
5.48938,147.302,0.504423
5.48874,147.327,0.504457
5.48809,147.352,0.504491
5.48745,147.377,0.504525
5.48681,147.402,0.504559
5.48616,147.427,0.504593
5.48552,147.452,0.504627
5.48488,147.476,0.504661
5.48423,147.501,0.504695
5.48359,147.526,0.504729
5.48295,147.551,0.504764
5.48231,147.576,0.504798
5.48167,147.601,0.504832
5.48103,147.626,0.504866
5.48038,147.651,0.5049
5.47974,147.676,0.504934
5.4791,147.701,0.504968
5.47846,147.725,0.505002
5.47782,147.75,0.505036
5.47718,147.775,0.50507
5.47654,147.8,0.505104
5.4759,147.825,0.505138
5.47526,147.85,0.505172
5.47462,147.875,0.505206
5.47398,147.9,0.50524
5.47334,147.925,0.505274
5.47271,147.95,0.505308
5.47207,147.974,0.505342
5.47143,147.999,0.505376
5.47079,148.024,0.50541
5.47015,148.049,0.505444
5.46951,148.074,0.505478
5.46888,148.099,0.505512
5.46824,148.124,0.505546
5.4676,148.149,0.50558
5.46697,148.174,0.505614
5.46633,148.199,0.505648
5.46569,148.224,0.505682
5.46506,148.248,0.505716
5.46442,148.273,0.50575
5.46378,148.298,0.505784
5.46315,148.323,0.505818
5.46251,148.348,0.505851
5.46188,148.373,0.505885
5.46124,148.398,0.505919
5.46061,148.423,0.505953
5.45997,148.448,0.505987
5.45934,148.473,0.506021
5.4587,148.497,0.506055
5.45807,148.522,0.506089
5.45744,148.547,0.506123
5.4568,148.572,0.506157
5.45617,148.597,0.50619
5.45554,148.622,0.506224
5.4549,148.647,0.506258
5.45427,148.672,0.506292
5.45364,148.697,0.506326
5.45301,148.722,0.50636
5.45237,148.746,0.506394
5.45174,148.771,0.506427
5.45111,148.796,0.506461
5.45048,148.821,0.506495
5.44985,148.846,0.506529
5.44921,148.871,0.506563
5.44858,148.896,0.506597
5.44795,148.921,0.50663
5.44732,148.946,0.506664
5.44669,148.971,0.506698
5.44606,148.995,0.506732
5.44543,149.02,0.506766
5.4448,149.045,0.506799
5.44417,149.07,0.506833
5.44354,149.095,0.506867
5.44291,149.12,0.506901
5.44228,149.145,0.506935
5.44166,149.17,0.506968
5.44103,149.195,0.507002
5.4404,149.22,0.507036
5.43977,149.245,0.50707
5.43914,149.269,0.507103
5.43851,149.294,0.507137
5.43789,149.319,0.507171
5.43726,149.344,0.507205
5.43663,149.369,0.507238
5.43601,149.394,0.507272
5.43538,149.419,0.507306
5.43475,149.444,0.50734
5.43413,149.469,0.507373
5.4335,149.494,0.507407
5.43287,149.518,0.507441
5.43225,149.543,0.507474
5.43162,149.568,0.507508
5.431,149.593,0.507542
5.43037,149.618,0.507576
5.42975,149.643,0.507609
5.42912,149.668,0.507643
5.4285,149.693,0.507677
5.42787,149.718,0.50771
5.42725,149.743,0.507744
5.42662,149.767,0.507778
5.426,149.792,0.507811
5.42538,149.817,0.507845
5.42475,149.842,0.507879
5.42413,149.867,0.507912
5.42351,149.892,0.507946
5.42288,149.917,0.507979
5.42226,149.942,0.508013
5.42164,149.967,0.508047
5.42102,149.992,0.50808
5.42039,150.017,0.508114
5.41977,150.041,0.508148
5.41915,150.066,0.508181
5.41853,150.091,0.508215
5.41791,150.116,0.508248
5.41729,150.141,0.508282
5.41667,150.166,0.508316
5.41605,150.191,0.508349
5.41543,150.216,0.508383
5.41481,150.241,0.508416
5.41419,150.266,0.50845
5.41357,150.29,0.508483
5.41295,150.315,0.508517
5.41233,150.34,0.508551
5.41171,150.365,0.508584
5.41109,150.39,0.508618
5.41047,150.415,0.508651
5.40985,150.44,0.508685
5.40923,150.465,0.508718
5.40861,150.49,0.508752
5.408,150.515,0.508785
5.40738,150.539,0.508819
5.40676,150.564,0.508852
5.40614,150.589,0.508886
5.40552,150.614,0.508919
5.40491,150.639,0.508953
5.40429,150.664,0.508986
5.40367,150.689,0.50902
5.40306,150.714,0.509053
5.40244,150.739,0.509087
5.40182,150.764,0.50912
5.40121,150.788,0.509154
5.40059,150.813,0.509187
5.39998,150.838,0.509221
5.39936,150.863,0.509254
5.39875,150.888,0.509288
5.39813,150.913,0.509321
5.39752,150.938,0.509355
5.3969,150.963,0.509388
5.39629,150.988,0.509422
5.39567,151.013,0.509455
5.39506,151.038,0.509488
5.39445,151.062,0.509522
5.39383,151.087,0.509555
5.39322,151.112,0.509589
5.39261,151.137,0.509622
5.39199,151.162,0.509656
5.39138,151.187,0.509689
5.39077,151.212,0.509722
5.39015,151.237,0.509756
5.38954,151.262,0.509789
5.38893,151.287,0.509823
5.38832,151.311,0.509856
5.38771,151.336,0.509889
5.38709,151.361,0.509923
5.38648,151.386,0.509956
5.38587,151.411,0.509989
5.38526,151.436,0.510023
5.38465,151.461,0.510056
5.38404,151.486,0.510089
5.38343,151.511,0.510123
5.38282,151.536,0.510156
5.38221,151.56,0.510189
5.3816,151.585,0.510223
5.38099,151.61,0.510256
5.38038,151.635,0.510289
5.37977,151.66,0.510323
5.37916,151.685,0.510356
5.37855,151.71,0.510389
5.37795,151.735,0.510423
5.37734,151.76,0.510456
5.37673,151.785,0.510489
5.37612,151.809,0.510523
5.37551,151.834,0.510556
5.3749,151.859,0.510589
5.3743,151.884,0.510622
5.37369,151.909,0.510656
5.37308,151.934,0.510689
5.37248,151.959,0.510722
5.37187,151.984,0.510756
5.37126,152.009,0.510789
5.37066,152.034,0.510822
5.37005,152.059,0.510855
5.36944,152.083,0.510889
5.36884,152.108,0.510922
5.36823,152.133,0.510955
5.36763,152.158,0.510988
5.36702,152.183,0.511022
5.36642,152.208,0.511055
5.36581,152.233,0.511088
5.36521,152.258,0.511121
5.3646,152.283,0.511154
5.364,152.308,0.511188
5.36339,152.332,0.511221
5.36279,152.357,0.511254
5.36219,152.382,0.511287
5.36158,152.407,0.51132
5.36098,152.432,0.511354
5.36038,152.457,0.511387
5.35977,152.482,0.51142
5.35917,152.507,0.511453
5.35857,152.532,0.511486
5.35797,152.557,0.511519
5.35736,152.581,0.511553
5.35676,152.606,0.511586
5.35616,152.631,0.511619
5.35556,152.656,0.511652
5.35496,152.681,0.511685
5.35436,152.706,0.511718
5.35375,152.731,0.511751
5.35315,152.756,0.511785
5.35255,152.781,0.511818
5.35195,152.806,0.511851
5.35135,152.83,0.511884
5.35075,152.855,0.511917
5.35015,152.88,0.51195
5.34955,152.905,0.511983
5.34895,152.93,0.512016
5.34835,152.955,0.512049
5.34775,152.98,0.512082
5.34716,153.005,0.512116
5.34656,153.03,0.512149
5.34596,153.055,0.512182
5.34536,153.08,0.512215
5.34476,153.104,0.512248
5.34416,153.129,0.512281
5.34357,153.154,0.512314
5.34297,153.179,0.512347
5.34237,153.204,0.51238
5.34177,153.229,0.512413
5.34118,153.254,0.512446
5.34058,153.279,0.512479
5.33998,153.304,0.512512
5.33939,153.329,0.512545
5.33879,153.353,0.512578
5.33819,153.378,0.512611
5.3376,153.403,0.512644
5.337,153.428,0.512677
5.3364,153.453,0.51271
5.33581,153.478,0.512743
5.33521,153.503,0.512776
5.33462,153.528,0.512809
5.33402,153.553,0.512842
5.33343,153.578,0.512875
5.33283,153.602,0.512908
5.33224,153.627,0.512941
5.33165,153.652,0.512974
5.33105,153.677,0.513007
5.33046,153.702,0.51304
5.32986,153.727,0.513073
5.32927,153.752,0.513106
5.32868,153.777,0.513139
5.32808,153.802,0.513172
5.32749,153.827,0.513205
5.3269,153.851,0.513238
5.32631,153.876,0.513271
5.32571,153.901,0.513303
5.32512,153.926,0.513336
5.32453,153.951,0.513369
5.32394,153.976,0.513402
5.32335,154.001,0.513435
5.32276,154.026,0.513468
5.32216,154.051,0.513501
5.32157,154.076,0.513534
5.32098,154.101,0.513567
5.32039,154.125,0.5136
5.3198,154.15,0.513632
5.31921,154.175,0.513665
5.31862,154.2,0.513698
5.31803,154.225,0.513731
5.31744,154.25,0.513764
5.31685,154.275,0.513797
5.31626,154.3,0.51383
5.31567,154.325,0.513863
5.31508,154.35,0.513895
5.31449,154.374,0.513928
5.31391,154.399,0.513961
5.31332,154.424,0.513994
5.31273,154.449,0.514027
5.31214,154.474,0.51406
5.31155,154.499,0.514092
5.31096,154.524,0.514125
5.31038,154.549,0.514158
5.30979,154.574,0.514191
5.3092,154.599,0.514224
5.30862,154.623,0.514256
5.30803,154.648,0.514289
5.30744,154.673,0.514322
5.30686,154.698,0.514355
5.30627,154.723,0.514387
5.30568,154.748,0.51442
5.3051,154.773,0.514453
5.30451,154.798,0.514486
5.30393,154.823,0.514519
5.30334,154.848,0.514551
5.30275,154.872,0.514584
5.30217,154.897,0.514617
5.30158,154.922,0.51465
5.301,154.947,0.514682
5.30042,154.972,0.514715
5.29983,154.997,0.514748
5.29925,155.022,0.51478
5.29866,155.047,0.514813
5.29808,155.072,0.514846
5.2975,155.097,0.514879
5.29691,155.122,0.514911
5.29633,155.146,0.514944
5.29575,155.171,0.514977
5.29516,155.196,0.515009
5.29458,155.221,0.515042
5.294,155.246,0.515075
5.29341,155.271,0.515108
5.29283,155.296,0.51514
5.29225,155.321,0.515173
5.29167,155.346,0.515206
5.29109,155.371,0.515238
5.29051,155.395,0.515271
5.28992,155.42,0.515304
5.28934,155.445,0.515336
5.28876,155.47,0.515369
5.28818,155.495,0.515401
5.2876,155.52,0.515434
5.28702,155.545,0.515467
5.28644,155.57,0.515499
5.28586,155.595,0.515532
5.28528,155.62,0.515565
5.2847,155.644,0.515597
5.28412,155.669,0.51563
5.28354,155.694,0.515662
5.28296,155.719,0.515695
5.28238,155.744,0.515728
5.2818,155.769,0.51576
5.28123,155.794,0.515793
5.28065,155.819,0.515825
5.28007,155.844,0.515858
5.27949,155.869,0.515891
5.27891,155.893,0.515923
5.27834,155.918,0.515956
5.27776,155.943,0.515988
5.27718,155.968,0.516021
5.2766,155.993,0.516053
5.27603,156.018,0.516086
5.27545,156.043,0.516119
5.27487,156.068,0.516151
5.2743,156.093,0.516184
5.27372,156.118,0.516216
5.27314,156.143,0.516249
5.27257,156.167,0.516281
5.27199,156.192,0.516314
5.27142,156.217,0.516346
5.27084,156.242,0.516379
5.27026,156.267,0.516411
5.26969,156.292,0.516444
5.26911,156.317,0.516476
5.26854,156.342,0.516509
5.26797,156.367,0.516541
5.26739,156.392,0.516574
5.26682,156.416,0.516606
5.26624,156.441,0.516639
5.26567,156.466,0.516671
5.2651,156.491,0.516704
5.26452,156.516,0.516736
5.26395,156.541,0.516769
5.26337,156.566,0.516801
5.2628,156.591,0.516834
5.26223,156.616,0.516866
5.26166,156.641,0.516898
5.26108,156.665,0.516931
5.26051,156.69,0.516963
5.25994,156.715,0.516996
5.25937,156.74,0.517028
5.2588,156.765,0.517061
5.25822,156.79,0.517093
5.25765,156.815,0.517125
5.25708,156.84,0.517158
5.25651,156.865,0.51719
5.25594,156.89,0.517223
5.25537,156.914,0.517255
5.2548,156.939,0.517288
5.25423,156.964,0.51732
5.25366,156.989,0.517352
5.25309,157.014,0.517385
5.25252,157.039,0.517417
5.25195,157.064,0.517449
5.25138,157.089,0.517482
5.25081,157.114,0.517514
5.25024,157.139,0.517547
5.24967,157.164,0.517579
5.2491,157.188,0.517611
5.24853,157.213,0.517644
5.24796,157.238,0.517676
5.2474,157.263,0.517708
5.24683,157.288,0.517741
5.24626,157.313,0.517773
5.24569,157.338,0.517805
5.24512,157.363,0.517838
5.24456,157.388,0.51787
5.24399,157.413,0.517902
5.24342,157.437,0.517935
5.24286,157.462,0.517967
5.24229,157.487,0.517999
5.24172,157.512,0.518031
5.24116,157.537,0.518064
5.24059,157.562,0.518096
5.24002,157.587,0.518128
5.23946,157.612,0.518161
5.23889,157.637,0.518193
5.23833,157.662,0.518225
5.23776,157.686,0.518257
5.2372,157.711,0.51829
5.23663,157.736,0.518322
5.23607,157.761,0.518354
5.2355,157.786,0.518386
5.23494,157.811,0.518419
5.23437,157.836,0.518451
5.23381,157.861,0.518483
5.23324,157.886,0.518515
5.23268,157.911,0.518548
5.23212,157.935,0.51858
5.23155,157.96,0.518612
5.23099,157.985,0.518644
5.23043,158.01,0.518677
5.22986,158.035,0.518709
5.2293,158.06,0.518741
5.22874,158.085,0.518773
5.22817,158.11,0.518805
5.22761,158.135,0.518838
5.22705,158.16,0.51887
5.22649,158.185,0.518902
5.22593,158.209,0.518934
5.22536,158.234,0.518966
5.2248,158.259,0.518998
5.22424,158.284,0.519031
5.22368,158.309,0.519063
5.22312,158.334,0.519095
5.22256,158.359,0.519127
5.222,158.384,0.519159
5.22144,158.409,0.519191
5.22088,158.434,0.519224
5.22032,158.458,0.519256
5.21976,158.483,0.519288
5.2192,158.508,0.51932
5.21864,158.533,0.519352
5.21808,158.558,0.519384
5.21752,158.583,0.519416
5.21696,158.608,0.519448
5.2164,158.633,0.519481
5.21584,158.658,0.519513
5.21528,158.683,0.519545
5.21472,158.707,0.519577
5.21417,158.732,0.519609
5.21361,158.757,0.519641
5.21305,158.782,0.519673
5.21249,158.807,0.519705
5.21193,158.832,0.519737
5.21138,158.857,0.519769
5.21082,158.882,0.519801
5.21026,158.907,0.519833
5.20971,158.932,0.519866
5.20915,158.956,0.519898
5.20859,158.981,0.51993
5.20804,159.006,0.519962
5.20748,159.031,0.519994
5.20692,159.056,0.520026
5.20637,159.081,0.520058
5.20581,159.106,0.52009
5.20526,159.131,0.520122
5.2047,159.156,0.520154
5.20415,159.181,0.520186
5.20359,159.206,0.520218
5.20303,159.23,0.52025
5.20248,159.255,0.520282
5.20193,159.28,0.520314
5.20137,159.305,0.520346
5.20082,159.33,0.520378
5.20026,159.355,0.52041
5.19971,159.38,0.520442
5.19915,159.405,0.520474
5.1986,159.43,0.520506
5.19805,159.455,0.520538
5.19749,159.479,0.52057
5.19694,159.504,0.520602
5.19639,159.529,0.520634
5.19584,159.554,0.520666
5.19528,159.579,0.520698
5.19473,159.604,0.52073
5.19418,159.629,0.520761
5.19363,159.654,0.520793
5.19307,159.679,0.520825
5.19252,159.704,0.520857
5.19197,159.728,0.520889
5.19142,159.753,0.520921
5.19087,159.778,0.520953
5.19032,159.803,0.520985
5.18977,159.828,0.521017
5.18921,159.853,0.521049
5.18866,159.878,0.521081
5.18811,159.903,0.521113
5.18756,159.928,0.521144
5.18701,159.953,0.521176
5.18646,159.977,0.521208
5.18591,160.002,0.52124
5.18536,160.027,0.521272
5.18481,160.052,0.521304
5.18426,160.077,0.521336
5.18372,160.102,0.521368
5.18317,160.127,0.521399
5.18262,160.152,0.521431
5.18207,160.177,0.521463
5.18152,160.202,0.521495
5.18097,160.227,0.521527
5.18042,160.251,0.521559
5.17988,160.276,0.521591
5.17933,160.301,0.521622
5.17878,160.326,0.521654
5.17823,160.351,0.521686
5.17769,160.376,0.521718
5.17714,160.401,0.52175
5.17659,160.426,0.521781
5.17604,160.451,0.521813
5.1755,160.476,0.521845
5.17495,160.5,0.521877
5.1744,160.525,0.521909
5.17386,160.55,0.52194
5.17331,160.575,0.521972
5.17277,160.6,0.522004
5.17222,160.625,0.522036
5.17167,160.65,0.522068
5.17113,160.675,0.522099
5.17058,160.7,0.522131
5.17004,160.725,0.522163
5.16949,160.749,0.522195
5.16895,160.774,0.522226
5.1684,160.799,0.522258
5.16786,160.824,0.52229
5.16732,160.849,0.522322
5.16677,160.874,0.522353
5.16623,160.899,0.522385
5.16568,160.924,0.522417
5.16514,160.949,0.522449
5.1646,160.974,0.52248
5.16405,160.998,0.522512
5.16351,161.023,0.522544
5.16297,161.048,0.522575
5.16242,161.073,0.522607
5.16188,161.098,0.522639
5.16134,161.123,0.52267
5.1608,161.148,0.522702
5.16025,161.173,0.522734
5.15971,161.198,0.522766
5.15917,161.223,0.522797
5.15863,161.248,0.522829
5.15809,161.272,0.522861
5.15755,161.297,0.522892
5.157,161.322,0.522924
5.15646,161.347,0.522956
5.15592,161.372,0.522987
5.15538,161.397,0.523019
5.15484,161.422,0.523051
5.1543,161.447,0.523082
5.15376,161.472,0.523114
5.15322,161.497,0.523145
5.15268,161.521,0.523177
5.15214,161.546,0.523209
5.1516,161.571,0.52324
5.15106,161.596,0.523272
5.15052,161.621,0.523304
5.14998,161.646,0.523335
5.14944,161.671,0.523367
5.1489,161.696,0.523398
5.14837,161.721,0.52343
5.14783,161.746,0.523462
5.14729,161.77,0.523493
